Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
14.7800,743.394,3712.5095,4.994
14.8000,742.54,3709.7295,4.996
14.8200,736.563,3675.4492,4.99
14.8400,739.856,3694.8408,4.994
14.8600,726.196,3625.1704,4.992
14.8800,738.881,3689.9717,4.994
14.9000,737.905,3683.6221,4.992
14.9200,731.807,3656.1077,4.996
14.9400,730.587,3648.5513,4.994
14.9600,726.562,3626.9976,4.992
14.9800,732.66,3657.4387,4.992
15.0000,739.856,3693.3613,4.992
15.0200,735.344,3670.8374,4.992
15.0400,719.976,3595.5601,4.994
15.0600,731.197,3650.1355,4.992
15.0800,745.101,3721.0344,4.994
15.1000,739.491,3693.0181,4.994
15.1200,760.835,3799.6101,4.994
15.1400,732.051,3654.3987,4.992
15.1600,748.15,3731.7722,4.988
15.1800,1023.432,5104.8789,4.988
15.2000,1038.922,5182.1431,4.988
15.2200,1042.825,5207.8677,4.994
15.2400,1041.1169,5197.2559,4.992
15.2600,1015.87,5073.2549,4.994
15.2800,753.883,3770.9226,5.002
15.3000,744.857,3724.2849,5
15.3200,723.757,3615.8899,4.996
15.3400,736.929,3681.6973,4.996
15.3600,722.903,3608.7319,4.992
15.3800,737.919,3683.6917,4.992
15.4000,733.406,3659.6958,4.99
15.4200,728.161,3636.436,4.994
15.4400,756.458,3776.2385,4.992
15.4600,662.663,3310.6643,4.996
15.4800,731.942,3653.8547,4.992
15.5000,745.969,3722.385,4.99
15.5200,744.261,3715.3508,4.992
15.5400,739.017,3689.1731,4.992
15.5600,736.943,3678.8196,4.992
15.5800,751.458,3752.7812,4.994
15.6000,748.774,3736.3821,4.99
15.6200,753.395,3760.948,4.992
15.6400,746.687,3725.968,4.99
15.6600,744.613,3718.5972,4.994
15.6800,747.418,3729.6157,4.99
15.7000,744.003,3717.0388,4.996
15.7200,750.59,3746.9456,4.992
15.7400,745.833,3723.1985,4.992
15.7600,747.54,3730.2244,4.99
15.7800,745.223,3718.6626,4.99
15.8000,746.809,3729.5642,4.994
15.8200,737.905,3686.5735,4.996
15.8400,740.954,3700.3242,4.994
15.8600,726.44,3629.2942,4.996
15.8800,732.538,3656.8298,4.992
15.9000,722.903,3608.7319,4.992
15.9200,734.734,3667.7922,4.992
15.9400,748.638,3738.6982,4.994
15.9600,739.247,3690.321,4.992
15.9800,747.906,3735.0425,4.994
16.0000,732.416,3656.2209,4.992
16.0200,736.929,3678.7498,4.992
16.0400,733.88,3662.061,4.99
16.0600,745.833,3724.6899,4.994
16.0800,740.71,3697.6245,4.992
16.1000,738.149,3686.3159,4.994
16.1200,715.219,3573.2339,4.996
16.1400,738.271,3685.449,4.992
16.1600,717.78,3584.5935,4.994
16.1800,724.001,3612.7646,4.99
16.2000,714.609,3567.3281,4.992
16.2200,713.877,3563.6741,4.992
16.2400,713.267,3560.6292,4.992
16.2600,719.244,3591.9045,4.994
16.2800,713.024,3560.8418,4.994
16.3000,728.27,3634.0671,4.99
16.3200,719.854,3593.5112,4.992
16.3400,716.439,3579.3293,4.996
16.3600,714.365,3567.5388,4.994
16.3800,721.548,3603.4106,4.994
16.4000,737.891,3683.552,4.992
16.4200,750.331,3745.6523,4.992
16.4400,726.06,3625.9436,4.994
16.4600,734.842,3668.3313,4.992
16.4800,729.353,3640.9304,4.992
16.5000,732.037,3654.3286,4.992
16.5200,724.963,3620.4653,4.994
16.5400,728.378,3637.5198,4.994
16.5600,736.549,3676.8528,4.992
16.5800,727.036,3630.8179,4.994
16.6000,737.769,3679.9917,4.988
16.6200,737.281,3680.5068,4.992
16.6400,732.159,3656.4021,4.994
16.6600,736.915,3678.6797,4.992
16.6800,729.841,3643.3665,4.992
16.7000,728.5,3638.1289,4.994
16.7200,732.768,3659.4434,4.994
16.7400,738.867,3689.9019,4.994
16.7600,724.719,3619.2466,4.994
16.7800,724.597,3618.6372,4.994
16.8000,727.646,3632.4089,4.992
16.8200,751.429,3749.6306,4.99
16.8400,729.475,3642.998,4.994
16.8600,721.548,3601.9675,4.992
16.8800,715.571,3573.5615,4.994
16.9000,717.157,3580.0479,4.992
16.9200,720.694,3596.2627,4.99
16.9400,727.28,3630.582,4.992
16.9600,728.378,3640.4333,4.998
16.9800,718.255,3588.4019,4.996
17.0000,724.719,3617.7974,4.992
17.0200,732.403,3654.6909,4.99
17.0400,723.011,3609.271,4.992
17.0600,716.669,3580.4783,4.996
17.0800,727.89,3635.0828,4.994
17.1000,728.378,3636.063,4.992
17.1200,722.659,3607.5137,4.992
17.1400,712.78,3556.7722,4.99
17.1600,727.416,3631.2607,4.992
17.1800,736.563,3678.3955,4.994
17.2000,721.317,3603.6997,4.996
17.2200,710.462,3549.4678,4.996
17.2400,709.608,3542.363,4.992
17.2600,710.462,3548.0471,4.994
17.2800,744.369,3714.4011,4.99
17.3000,751.321,3749.0916,4.99
17.3200,696.192,3476.783,4.994
17.3400,695.826,3474.9551,4.994
17.3600,735.344,3669.3665,4.99
17.3800,735.344,3669.3665,4.99
17.4000,655.455,3273.3423,4.994
17.4200,725.83,3621.8916,4.99
17.4400,741.32,3700.6694,4.992
17.4600,729.489,3644.5269,4.996
17.4800,664.358,3319.1323,4.996
17.5000,730.221,3645.2634,4.992
17.5200,730.099,3644.6543,4.992
17.5400,723.635,3612.386,4.992
17.5600,725.586,3623.5764,4.994
17.5800,744.369,3718.8674,4.996
17.6000,440.181,2202.6658,5.004
17.6200,553.124,2761.1951,4.992
17.6400,540.073,2698.2046,4.996
17.6600,538.366,2688.5999,4.994
17.6800,539.951,2695.4353,4.992
17.7000,441.523,2207.615,5
17.7200,410.665,2050.0398,4.992
17.7400,410.665,2050.0398,4.992
17.7600,411.885,2057.7773,4.996
17.7800,411.031,2052.6887,4.994
17.8000,435.181,2171.553,4.99
17.8200,450.427,2247.6306,4.99
17.8400,410.909,2051.2578,4.992
17.8600,412.861,2061.8279,4.994
17.8800,410.551,2048.6494,4.99
17.9000,413.478,2064.9092,4.994
17.9200,409.209,2042.7715,4.992
17.9400,413.6,2064.6912,4.992
17.9600,409.941,2046.4255,4.992
17.9800,427.139,2131.4236,4.99
18.0000,409.941,2046.4255,4.992
18.0200,413.356,2063.4731,4.992
18.0400,409.941,2046.4255,4.992
18.0600,425.309,2123.1426,4.992
18.0800,410.185,2047.6436,4.992
18.1000,415.552,2074.4355,4.992
18.1200,409.811,2045.7766,4.992
18.1400,412.739,2061.2185,4.994
18.1600,409.568,2044.5635,4.992
18.1800,411.519,2055.126,4.994
18.2000,408.958,2043.1542,4.996
18.2200,412.007,2056.739,4.992
18.2400,410.421,2049.6423,4.994
18.2600,411.519,2054.303,4.992
18.2800,409.446,2043.9546,4.992
18.3000,411.519,2054.303,4.992
18.3200,416.032,2076.8318,4.992
18.3400,411.275,2054.7297,4.996
18.3600,535.194,2669.5474,4.988
18.3800,534.33,2666.3066,4.99
18.4000,534.574,2668.5933,4.992
18.4200,533.599,2662.6589,4.99
18.4400,535.672,2673.0032,4.99
18.4600,430.904,2152.7961,4.996
18.4800,412.243,2060.3906,4.998
18.5000,409.804,2046.561,4.994
18.5200,412.365,2059.3508,4.994
18.5400,410.536,2049.3958,4.992
18.5600,413.829,2065.8345,4.992
18.5800,410.414,2047.9658,4.99
18.6000,412.243,2057.9172,4.992
18.6200,414.438,2068.0454,4.99
18.6400,412.243,2057.0925,4.99
18.6600,410.17,2048.3889,4.994
18.6800,412.243,2057.9172,4.992
18.7000,409.56,2043.7043,4.99
18.7200,412.487,2059.1353,4.992
18.7400,410.901,2052.8613,4.996
18.7600,411.999,2056.699,4.992
18.7800,409.926,2045.5306,4.99
18.8000,413.341,2065.0515,4.996
18.8200,409.438,2042.2766,4.988
18.8400,417.609,2084.7041,4.992
18.8600,409.804,2046.561,4.994
18.8800,412.243,2057.9172,4.992
18.9000,412.121,2056.4836,4.99
18.9200,411.023,2052.6489,4.994
18.9400,424.805,2121.4761,4.994
18.9600,410.292,2048.1777,4.992
18.9800,412.243,2057.9172,4.992
19.0000,412.121,2056.4836,4.99
19.0200,412.853,2060.9622,4.992
19.0400,411.023,2052.6489,4.994
19.0600,412.243,2057.9172,4.992
19.0800,411.877,2056.0901,4.992
19.1000,412.243,2058.7417,4.994
19.1200,411.031,2051.0447,4.99
19.1400,413.714,2066.0876,4.994
19.1600,409.69,2045.1725,4.992
19.1800,414.202,2067.6963,4.992
19.2000,409.933,2045.5657,4.99
19.2200,413.836,2065.8694,4.992
19.2400,410.787,2050.6487,4.992
19.2600,415.056,2073.6196,4.996
19.2800,411.275,2052.2622,4.99
19.3000,413.471,2064.0474,4.992
19.3200,409.568,2044.5635,4.992
19.3400,413.471,2064.0474,4.992
19.3600,413.105,2061.3938,4.99
19.3800,413.966,2066.5183,4.992
19.4000,410.429,2048.8616,4.992
19.4200,413.844,2066.7368,4.994
19.4400,410.795,2050.6887,4.992
19.4600,412.868,2061.0371,4.992
19.4800,410.307,2048.2527,4.992
19.5000,413.6,2064.6912,4.992
19.5200,409.697,2044.3879,4.99
19.5400,413.6,2065.5183,4.994
19.5600,410.429,2048.8616,4.992
19.5800,413.234,2063.6907,4.994
19.6000,410.185,2047.6436,4.992
19.6200,412.754,2060.468,4.992
19.6400,409.705,2044.4277,4.99
19.6600,412.144,2059.0713,4.996
19.6800,409.705,2044.4277,4.99
19.7000,412.144,2056.5986,4.99
19.7200,410.193,2046.8629,4.99
19.7400,413.364,2062.6863,4.99
19.7600,410.437,2048.9016,4.992
19.7800,411.779,2055.6008,4.992
19.8000,409.095,2042.2023,4.992
19.8200,412.876,2061.0771,4.992
19.8400,409.461,2043.2103,4.99
19.8600,412.022,2056.814,4.992
19.8800,411.901,2056.21,4.992
19.9000,424.708,2119.293,4.99
19.9200,411.169,2053.3779,4.994
19.9400,411.779,2054.7771,4.99
19.9600,411.535,2053.5596,4.99
19.9800,411.901,2057.0337,4.994
20.0000,411.291,2053.1646,4.992
20.0200,412.022,2057.6379,4.994
20.0400,411.657,2055.8152,4.994
20.0600,410.803,2050.7288,4.992
20.0800,411.779,2055.6008,4.992
20.1000,410.925,2051.3376,4.992
20.1200,413.608,2064.7312,4.992
20.1400,410.071,2047.0746,4.992
20.1600,414.462,2069.8232,4.994
20.1800,411.657,2054.9919,4.992
20.2000,413.852,2066.7769,4.994
20.2200,410.559,2049.5105,4.992
20.2400,413.12,2062.2952,4.992
20.2600,411.047,2052.7688,4.994
20.2800,417.877,2086.042,4.992
20.3000,410.193,2048.5039,4.994
20.3200,412.754,2061.2935,4.994
20.3400,410.071,2047.8947,4.994
20.3600,421.17,2103.323,4.994
20.3800,534.361,2665.3928,4.988
20.4000,411.291,2054.8096,4.996
20.4200,412.632,2060.6841,4.994
20.4400,410.681,2049.2981,4.99
20.4600,412.876,2061.9028,4.994
20.4800,409.461,2044.0293,4.992
20.5000,430.684,2150.8359,4.994
20.5200,410.071,2046.2543,4.99
20.5400,413.242,2063.7305,4.994
20.5600,410.437,2048.9016,4.992
20.5800,412.998,2061.686,4.992
20.6000,411.169,2050.9109,4.988
20.6200,411.779,2055.6008,4.992
20.6400,411.413,2052.9507,4.99
20.6600,411.901,2056.21,4.992
20.6800,410.681,2050.9409,4.994
20.7000,412.876,2061.0771,4.992
20.7200,410.559,2050.3315,4.994
20.7400,412.632,2059.8589,4.992
20.7600,410.315,2048.2925,4.992
20.7800,411.535,2056.0288,4.996
20.8000,410.681,2050.1196,4.992
20.8200,411.413,2052.9507,4.99
20.8400,410.437,2048.9016,4.992
20.8600,411.779,2056.4243,4.994
20.8800,412.632,2059.8589,4.992
20.9000,413.12,2061.4688,4.99
20.9200,417.511,2085.0498,4.994
20.9400,424.098,2117.0972,4.992
20.9600,412.51,2060.8999,4.996
20.9800,410.559,2049.5105,4.992
21.0000,412.51,2060.8999,4.996
21.0200,443.613,2214.5161,4.992
21.0400,413.608,2065.5583,4.994
21.0600,410.803,2051.5503,4.994
21.0800,413.852,2067.6045,4.996
21.1000,410.315,2048.2925,4.992
21.1200,412.99,2061.646,4.992
21.1400,410.673,2048.437,4.988
21.1600,413.844,2065.9092,4.992
21.1800,409.941,2045.6056,4.99
21.2000,413.356,2064.2998,4.994
21.2200,409.819,2044.9967,4.99
21.2400,413.722,2065.3003,4.992
21.2600,410.307,2049.0732,4.994
21.2800,413.356,2064.2998,4.994
21.3000,410.429,2048.0405,4.99
21.3200,413.478,2064.9092,4.994
21.3400,410.673,2049.2583,4.99
21.3600,412.259,2058.8215,4.994
21.3800,410.063,2047.8545,4.994
21.4000,411.405,2054.5566,4.994
21.4200,413.356,2061.8196,4.988
21.4400,411.771,2055.5608,4.992
21.4600,410.551,2050.2917,4.994
21.4800,417.625,2085.6191,4.994
21.5000,411.283,2052.302,4.99
21.5200,412.259,2058.8215,4.994
21.5400,425.065,2123.6248,4.996
21.5600,413.844,2065.9092,4.992
21.5800,411.893,2056.1699,4.992
21.6000,411.283,2052.302,4.99
21.6200,413.356,2064.2998,4.994
21.6400,410.673,2050.0796,4.992
21.6600,413.234,2064.5171,4.996
21.6800,442.019,2205.6748,4.99
21.7000,727.795,3622.9636,4.978
21.7200,547.767,2735.5486,4.994
21.7400,536.79,2679.6555,4.992
21.7600,418.113,2089.7288,4.998
21.7800,409.087,2042.1624,4.992
21.8000,412.503,2060.8647,4.996
21.8200,409.453,2043.9894,4.992
21.8400,412.259,2059.646,4.996
21.8600,409.209,2042.7715,4.992
21.8800,411.771,2054.7371,4.99
21.9000,411.527,2054.3428,4.992
21.9200,412.015,2056.7791,4.992
21.9400,411.039,2051.9067,4.992
21.9600,411.527,2053.5198,4.99
21.9800,410.551,2050.2917,4.994
22.0000,412.015,2057.603,4.994
22.0200,411.283,2052.302,4.99
22.0400,410.917,2051.2976,4.992
22.0600,412.503,2060.04,4.994
22.0800,411.405,2054.5566,4.994
22.1000,410.795,2050.6887,4.992
22.1200,410.795,2050.6887,4.992
22.1400,412.137,2057.3879,4.992
22.1600,410.307,2048.2527,4.992
22.1800,412.99,2061.646,4.992
22.2000,412.868,2061.0371,4.992
22.2200,412.625,2060.6492,4.994
22.2400,410.917,2051.2976,4.992
22.2600,411.405,2053.7339,4.992
22.2800,411.039,2051.9067,4.992
22.3000,411.527,2055.1658,4.994
22.3200,410.551,2051.1128,4.996
22.3400,412.99,2061.646,4.992
22.3600,411.405,2054.5566,4.994
22.3800,534.839,2667.7769,4.988
22.4000,532.887,2659.1062,4.99
22.4200,535.57,2672.4941,4.99
22.4400,442.385,2210.1555,4.996
22.4600,412.625,2061.4744,4.996
22.4800,410.795,2050.6887,4.992
22.5000,420.553,2100.2417,4.994
22.5200,410.307,2049.0732,4.994
22.5400,549.109,2737.8577,4.986
22.5600,463.12,2315.6001,5
22.5800,447.874,2238.4744,4.998
22.6000,535.083,2670.064,4.99
22.6200,536.79,2679.6555,4.992
22.6400,534.839,2668.8464,4.99
22.6600,538.254,2686.9641,4.992
22.6800,533.741,2664.4353,4.992
22.7000,412.868,2062.6885,4.996
22.7200,409.697,2045.2074,4.992
22.7400,412.868,2061.0371,4.992
22.7600,410.551,2049.4707,4.992
22.7800,412.747,2060.4331,4.992
22.8000,410.063,2046.2142,4.99
22.8200,412.625,2059.824,4.992
22.8400,427.139,2131.4236,4.99
22.8600,412.99,2061.646,4.992
22.8800,410.185,2048.4639,4.994
22.9000,411.771,2055.5608,4.992
22.9200,410.917,2052.1194,4.994
22.9400,411.527,2054.3428,4.992
22.9600,409.941,2047.2454,4.994
22.9800,411.039,2052.7288,4.994
23.0000,410.917,2052.9412,4.996
23.0200,411.405,2053.7339,4.992
23.0400,409.697,2044.3879,4.99
23.0600,411.893,2056.9937,4.994
23.0800,411.649,2056.5981,4.996
23.1000,411.649,2055.7749,4.994
23.1200,413.364,2062.6863,4.99
23.1400,410.925,2052.1594,4.994
23.1600,414.584,2070.4326,4.994
23.1800,411.413,2052.9507,4.99
23.2000,425.927,2127.0793,4.994
23.2200,421.78,2104.6821,4.99
23.2400,413.974,2068.2141,4.996
23.2600,410.803,2050.7288,4.992
23.2800,413.852,2067.6045,4.996
23.3000,411.169,2052.5557,4.992
23.3200,412.998,2060.8599,4.99
23.3400,410.925,2049.6938,4.988
23.3600,413.608,2065.5583,4.994
23.3800,410.315,2048.2925,4.992
23.4000,411.901,2056.21,4.992
23.4200,410.681,2050.1196,4.992
23.4400,412.998,2061.686,4.992
23.4600,413.608,2065.5583,4.994
23.4800,413.242,2062.9041,4.992
23.5000,409.949,2047.2853,4.994
23.5200,413.12,2062.2952,4.992
23.5400,409.583,2044.6384,4.992
23.5600,413.364,2064.3398,4.994
23.5800,409.827,2045.8564,4.992
23.6000,415.804,2075.6936,4.992
23.6200,409.949,2045.6454,4.99
23.6400,412.388,2059.4656,4.994
23.6600,410.559,2049.5105,4.992
23.6800,412.51,2059.25,4.992
23.7000,409.461,2044.8483,4.994
23.7200,417.999,2087.4871,4.994
23.7400,425.196,2121.728,4.99
23.7600,435.563,2174.3306,4.992
23.7800,434.221,2168.4998,4.994
23.8000,416.535,2077.6765,4.988
23.8200,424.586,2120.3826,4.994
23.8400,434.343,2169.1089,4.994
23.8600,433.612,2164.5911,4.992
23.8800,414.706,2071.8711,4.996
23.9000,410.071,2046.2543,4.99
23.9200,413.974,2067.3862,4.994
23.9400,408.607,2040.5834,4.994
23.9600,412.632,2060.6841,4.994
23.9800,410.681,2050.9409,4.994
24.0000,427.269,2132.927,4.992
24.0200,409.461,2042.3915,4.988
24.0400,412.998,2061.686,4.992
24.0600,409.705,2044.4277,4.99
24.0800,413.242,2063.7305,4.994
24.1000,410.437,2047.2598,4.988
24.1200,411.413,2053.7737,4.992
24.1400,409.217,2041.9928,4.99
24.1600,411.657,2055.8152,4.994
24.1800,409.705,2044.4277,4.99
24.2000,413.608,2065.5583,4.994
24.2200,409.461,2044.0293,4.992
24.2400,415.804,2075.6936,4.992
24.2600,409.461,2044.8483,4.994
24.2800,412.754,2060.468,4.992
24.3000,410.559,2050.3315,4.994
24.3200,412.022,2056.814,4.992
24.3400,409.827,2045.0366,4.99
24.3600,411.291,2053.9871,4.994
24.3800,411.893,2055.3459,4.99
24.4000,536.424,2675.6829,4.988
24.4200,533.863,2662.9084,4.988
24.4400,534.229,2664.7341,4.988
24.4600,534.595,2668.6982,4.992
24.4800,533.863,2665.0439,4.992
24.5000,422.504,2111.675,4.998
24.5200,408.965,2044.0071,4.998
24.5400,413.6,2064.6912,4.992
24.5600,410.063,2047.0344,4.992
24.5800,412.868,2062.6885,4.996
24.6000,409.575,2043.7792,4.99
24.6200,412.747,2060.4331,4.992
24.6400,410.429,2049.6824,4.994
24.6600,412.868,2061.0371,4.992
24.6800,410.063,2047.0344,4.992
24.7000,411.771,2056.3843,4.994
24.7200,410.307,2047.4319,4.99
24.7400,412.259,2058.8215,4.994
24.7600,411.649,2054.9519,4.992
24.7800,412.137,2057.3879,4.992
24.8000,409.575,2044.5985,4.992
24.8200,412.99,2061.646,4.992
24.8400,409.697,2045.2074,4.992
24.8600,411.893,2056.1699,4.992
24.8800,411.771,2056.3843,4.994
24.9000,411.283,2052.302,4.99
24.9200,412.747,2060.4331,4.992
24.9400,411.283,2053.9473,4.994
24.9600,412.747,2061.2585,4.994
24.9800,410.795,2050.6887,4.992
25.0000,412.381,2059.4307,4.994
25.0200,410.551,2050.2917,4.994
25.0400,412.99,2061.646,4.992
25.0600,410.551,2050.2917,4.994
25.0800,412.259,2058.8215,4.994
25.1000,411.161,2051.6934,4.99
25.1200,413.73,2065.3403,4.992
25.1400,410.071,2047.0746,4.992
25.1600,414.34,2068.3853,4.992
25.1800,409.949,2047.2853,4.994
25.2000,413.73,2066.1677,4.994
25.2200,412.144,2058.2471,4.994
25.2400,414.95,2070.6006,4.99
25.2600,409.583,2045.4575,4.994
25.2800,414.584,2071.2617,4.996
25.3000,410.193,2047.6835,4.992
25.3200,413.974,2066.5583,4.992
25.3400,410.803,2051.5503,4.994
25.3600,414.706,2070.2124,4.992
25.3800,410.315,2047.4718,4.99
25.4000,413.12,2062.2952,4.992
25.4200,410.437,2048.0806,4.99
25.4400,412.754,2060.468,4.992
25.4600,410.193,2047.6835,4.992
25.4800,413.608,2065.5583,4.994
25.5000,409.827,2045.0366,4.99
25.5200,421.78,2105.5259,4.992
25.5400,410.071,2046.2543,4.99
25.5600,412.998,2061.686,4.992
25.5800,410.803,2049.0854,4.988
25.6000,426.659,2129.8818,4.992
25.6200,411.176,2052.5906,4.992
25.6400,412.762,2059.6824,4.99
25.6600,409.103,2042.2422,4.992
25.6800,411.298,2054.0222,4.994
25.7000,410.689,2050.9807,4.994
25.7200,411.908,2055.4207,4.99
25.7400,409.835,2045.8964,4.992
25.7600,412.762,2060.5078,4.992
25.7800,410.079,2046.2942,4.99
25.8000,426.423,2128.7036,4.992
25.8200,410.567,2048.7292,4.99
25.8400,411.664,2055.0269,4.992
25.8600,409.957,2045.6853,4.99
25.8800,423.496,2113.2449,4.99
25.9000,420.812,2101.5352,4.994
25.9200,409.713,2046.9261,4.996
25.9400,412.518,2060.115,4.994
25.9600,411.054,2051.1592,4.99
25.9800,413.006,2062.552,4.994
26.0000,411.786,2055.6357,4.992
26.0200,412.762,2059.6824,4.99
26.0400,411.42,2053.8088,4.992
26.0600,418.251,2087.9092,4.992
26.0800,410.445,2048.9414,4.992
26.1000,411.664,2056.6733,4.996
26.1200,410.445,2048.9414,4.992
26.1400,413.738,2065.3801,4.992
26.1600,415.933,2077.1694,4.994
26.1800,414.958,2072.3003,4.994
26.2000,410.079,2046.2942,4.99
26.2200,414.47,2069.8633,4.994
26.2400,415.324,2074.9587,4.996
26.2600,413.372,2062.7263,4.99
26.2800,410.567,2049.5505,4.992
26.3000,413.738,2066.2075,4.994
26.3200,409.591,2043.859,4.99
26.3400,412.884,2061.1169,4.992
26.3600,410.445,2048.9414,4.992
26.3800,413.128,2063.1611,4.994
26.4000,418.495,2089.127,4.992
26.4200,438.377,2190.1316,4.996
26.4400,410.201,2046.9028,4.99
26.4600,412.274,2058.8962,4.994
26.4800,410.933,2050.5557,4.99
26.5000,412.884,2061.9426,4.994
26.5200,411.176,2053.4128,4.994
26.5400,430.083,2146.9744,4.992
26.5600,410.323,2047.5117,4.99
26.5800,413.86,2066.8167,4.994
26.6000,411.298,2053.1997,4.992
26.6200,413.494,2062.5081,4.988
26.6400,410.567,2050.3716,4.994
26.6600,413.494,2064.1621,4.992
26.6800,410.079,2047.9346,4.994
26.7000,414.104,2067.2073,4.992
26.7200,411.298,2053.1997,4.992
26.7400,414.226,2066.9878,4.99
26.7600,410.323,2049.1531,4.994
26.7800,413.982,2067.426,4.994
26.8000,413.738,2065.3801,4.992
26.8200,413.738,2067.0349,4.996
26.8400,411.542,2054.4177,4.992
26.8600,414.592,2070.4724,4.994
26.8800,420.325,2097.4216,4.99
26.9000,411.664,2055.8501,4.994
26.9200,409.591,2043.0399,4.988
26.9400,416.055,2076.9465,4.992
26.9600,410.689,2049.3379,4.99
26.9800,413.128,2062.335,4.992
27.0000,410.323,2047.5117,4.99
27.0200,413.372,2064.3799,4.994
27.0400,409.713,2044.4679,4.99
27.0600,413.006,2062.552,4.994
27.0800,410.323,2048.3325,4.992
27.1000,413.616,2065.5984,4.994
27.1200,409.477,2044.1091,4.992
27.1400,412.648,2059.1135,4.99
27.1600,409.599,2045.5374,4.994
27.1800,413.502,2064.2021,4.992
27.2000,410.574,2050.4065,4.994
27.2200,412.892,2061.157,4.992
27.2400,409.843,2044.2968,4.988
27.2600,412.892,2061.9827,4.994
27.2800,409.964,2047.3601,4.994
27.3000,413.014,2062.592,4.994
27.3200,408.867,2040.2462,4.99
27.3400,412.404,2057.071,4.988
27.3600,410.086,2046.329,4.99
27.3800,412.526,2059.3298,4.992
27.4000,413.258,2063.8103,4.994
27.4200,411.794,2055.6758,4.992
27.4400,411.794,2055.6758,4.992
27.4600,412.526,2058.5046,4.99
27.4800,411.306,2053.2395,4.992
27.5000,411.55,2054.4575,4.992
27.5200,410.33,2048.3674,4.992
27.5400,411.428,2053.0256,4.99
27.5600,410.94,2051.4126,4.992
27.5800,411.672,2055.8899,4.994
27.6000,410.94,2052.2344,4.994
27.6200,412.282,2058.1118,4.992
27.6400,412.282,2057.2871,4.99
27.6600,411.062,2051.1995,4.99
27.6800,412.038,2056.0696,4.99
27.7000,426.797,2131.4241,4.994
27.7200,822.247,4091.501,4.976
27.7400,729.544,3640.4243,4.99
27.7600,740.156,3693.3784,4.99
27.7800,730.276,3645.5378,4.992
27.8000,731.374,3653.9446,4.996
27.8200,748.207,3733.5525,4.99
27.8400,732.838,3658.3274,4.992
27.8600,735.277,3670.5027,4.992
27.8800,756.989,3778.8892,4.992
27.9000,718.323,3585.8684,4.992
27.9200,819.442,4085.738,4.986
27.9400,1017.044,5066.9131,4.982
27.9600,1015.947,5067.5435,4.988
27.9800,1018.386,5083.7827,4.992
28.0000,1015.215,5069.9839,4.994
28.0200,1012.531,5052.5293,4.99
28.0400,725.641,3631.1077,5.004
28.0600,731.984,3656.9919,4.996
28.0800,730.52,3646.7561,4.992
28.1000,733.692,3666.9929,4.998
28.1200,737.107,3678.1638,4.99
28.1400,749.656,3742.283,4.992
28.1600,800.398,3992.3853,4.988
28.1800,742.582,3708.4543,4.994
28.2000,735.873,3673.478,4.992
28.2200,746.729,3727.6711,4.992
28.2400,764.781,3814.7275,4.988
28.2600,739.898,3692.0908,4.99
28.2800,745.265,3720.363,4.992
28.3000,739.045,3689.3127,4.992
28.3200,733.678,3663.9878,4.994
28.3400,742.948,3705.8245,4.988
28.3600,737.459,3681.3953,4.992
28.3800,730.628,3650.2173,4.996
28.4000,732.702,3659.1138,4.994
28.4200,779.296,3888.687,4.99
28.4400,740.142,3694.7891,4.992
28.4600,752.096,3755.9675,4.994
28.4800,742.216,3706.6267,4.994
28.5000,738.679,3686.0081,4.99
28.5200,736.483,3677.9958,4.994
28.5400,745.997,3725.509,4.994
28.5600,748.315,3734.0918,4.99
28.5800,1018.489,5072.0752,4.98
28.6000,1010.439,5038.0488,4.986
28.6200,1039.9561,5187.3008,4.988
28.6400,1044.9771,5214.4351,4.99
28.6600,1025.705,5118.2676,4.99
28.6800,1031.682,5150.1567,4.992
28.7000,747.353,3739.7546,5.004
28.7200,740.522,3698.1667,4.994
